student_token,major,course,course_order,resource_type,resource_id,resource_title,resource_url,recommendation_score,student_rank,confidence,match_score,quality_score,popularity_score,model_explanation,availability_checked_at,delivery_type,availability_status,simulated_opac_code,simulated_shelf_location,primary_action,digital_access_right,priority_badge,distribution_channels
stu_85ccbc5b8dddc860,An toàn thông tin,Kiểm thử xâm nhập,4,tiki_book,278496130,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,40.67,5,low,12.21,100.0,71.2,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-278496130,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8b16fa1a6a991ef3,Luật kinh doanh quốc tế,Luật sở hữu trí tuệ,6,ueh_repository,UEH/61661,"Luật sửa đổi bổ sung, một số điều của Luật Sở hữu trí tuệ",https://digital.lib.ueh.edu.vn/handle/UEH/61661,84.98,1,high,89.13,40.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8b16fa1a6a991ef3,Luật kinh doanh quốc tế,Luật sở hữu trí tuệ,6,tiki_book,277967579,Luật Sở hữu trí tuệ (Hiện hành) - Nhà xuất bản Chính trị quốc gia Sự thật,https://tiki.vn/luat-so-huu-tri-tue-hien-hanh-sua-doi-bo-sung-nam-2009-2019-2022-p277967579.html?spid=273678695,83.54,2,high,89.68,79.15,42.09,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-277967579,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8b16fa1a6a991ef3,Luật kinh doanh quốc tế,Luật đầu tư quốc tế,4,tiki_book,279390334,Giáo trình Luật Đầu tư Quốc tế,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335,67.62,3,high,70.55,50.0,22.46,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-279390334,UEH Library - Suggested Shelf - Floor 2,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8b16fa1a6a991ef3,Luật kinh doanh quốc tế,Trọng tài thương mại quốc tế,5,ueh_repository,UEH/63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,52.15,4,medium,44.41,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8b16fa1a6a991ef3,Luật kinh doanh quốc tế,Trọng tài thương mại quốc tế,5,tiki_book,243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,51.37,5,medium,44.61,74.57,30.76,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-243732948,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8b367b9b34ae7825,Khoa học dữ liệu,Học sâu,4,tiki_book,23088719,Deep Learning - Cuộc Cách Mạng Học Sâu,https://tiki.vn/sach-deep-learning-cuoc-cach-mang-hoc-sau-p23088719.html?spid=23088720,95.89,1,high,96.27,97.2,86.6,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-23088719,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8b367b9b34ae7825,Khoa học dữ liệu,Trực quan hóa dữ liệu,6,tiki_book,76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,89.93,2,high,77.63,100.0,100.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-76013378,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8b367b9b34ae7825,Khoa học dữ liệu,Thống kê ứng dụng,2,tiki_book,271520993,Thống Kê Ứng Dụng Trong Kinh Doanh (Kèm File CD Mềm) (KT),https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-kem-file-cd-mem-_kt-p271520993.html?spid=271520994,85.9,3,high,100.0,77.25,28.72,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-271520993,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8b367b9b34ae7825,Khoa học dữ liệu,Học máy,1,tiki_book,278226682,- Thiết Kế Hệ Thống Học Máy - Designing Machine Learning Systems,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-designing-machine-learning-systems-p278226682.html?spid=278226683,83.34,4,high,100.0,50.0,38.92,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-278226682,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8b367b9b34ae7825,Khoa học dữ liệu,Học máy,1,ueh_repository,UEH/63165,Phân tích hành vi khách hàng trong lĩnh vực bán lẻ với mô hình RFM tiếp cận bằng kỹ thuật học máy không giám sát,https://digital.lib.ueh.edu.vn/handle/UEH/63165,59.82,5,medium,57.2,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8bcb47dc09229a62,Kỹ sư Robot và Trí tuệ nhân tạo,Hệ thống nhúng,6,ueh_repository,UEH/62539,Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số,https://digital.lib.ueh.edu.vn/handle/UEH/62539,91.97,1,high,94.12,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8bcb47dc09229a62,Kỹ sư Robot và Trí tuệ nhân tạo,Thị giác máy tính,5,tiki_book,279380903,Giáo trình Thị giác máy tính,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904,85.0,2,high,100.0,50.0,50.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-279380903,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8bcb47dc09229a62,Kỹ sư Robot và Trí tuệ nhân tạo,Trí tuệ nhân tạo,1,ueh_repository,UEH/62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,84.7,3,high,82.0,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8bcb47dc09229a62,Kỹ sư Robot và Trí tuệ nhân tạo,Trí tuệ nhân tạo,1,tiki_book,279233260,Hiểu Về Trí Tuệ Nhân Tạo - AI,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261,81.85,4,high,100.0,50.0,29.01,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-279233260,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8bcb47dc09229a62,Kỹ sư Robot và Trí tuệ nhân tạo,Hệ thống nhúng,6,tiki_book,276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,71.2,5,high,77.7,74.57,10.29,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-276237667,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8c9f324bf5f981d4,Kinh doanh quốc tế,Thương mại quốc tế,1,ueh_repository,UEH/63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,86.71,1,high,85.35,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8c9f324bf5f981d4,Kinh doanh quốc tế,Đàm phán quốc tế,4,tiki_book,276353637,- Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất),https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383,81.8,2,high,92.88,50.0,50.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-276353637,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8c9f324bf5f981d4,Kinh doanh quốc tế,Tài chính quốc tế,5,ueh_repository,UEH/62432,Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chính quốc tế - Nghiên cứu tại Công ty Cổ phần Khu công Nnghiệp Nam Tân Uyên,https://digital.lib.ueh.edu.vn/handle/UEH/62432,81.17,3,high,76.12,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8c9f324bf5f981d4,Kinh doanh quốc tế,Tài chính quốc tế,5,tiki_book,197857892,Tài Chính Quốc Tế,https://tiki.vn/tai-chinh-quoc-te-p197857892.html?spid=197857893,76.14,4,high,84.53,50.0,37.32,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-197857892,UEH Library - Suggested Shelf - Floor 2,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8c9f324bf5f981d4,Kinh doanh quốc tế,Thương mại quốc tế,1,tiki_book,243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,75.38,5,high,76.84,74.57,30.76,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-243732948,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8f17cba4b24949a5,Quản lý công,Chính sách công,2,ueh_repository,UEH/61534,"Nghiên cứu các yếu tố ảnh hưởng đến sự hài lòng của người dân đối với dịch vụ hành chính công tại Uỷ ban nhân dân phường Tân Quy, Quận 7, Thành phố Hồ Chí Minh",https://digital.lib.ueh.edu.vn/handle/UEH/61534,92.37,1,high,94.79,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8f17cba4b24949a5,Quản lý công,Chính sách công,2,tiki_book,168780451,"Thị Trường, Nhà Nước Và Người Dân: Kinh Tế Học Về Chính Sách Công",https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p168780451.html?spid=168780452,85.44,2,high,100.0,74.57,28.35,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-168780451,UEH Library - Suggested Shelf - Floor 2,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8f17cba4b24949a5,Quản lý công,Quản lý hành chính công,1,ueh_repository,UEH/62794,Thực hiện tiết kiệm chi kinh phí quản lý hành chính tại Sở Tài chính tỉnh Bà Rịa - Vũng Tàu,https://digital.lib.ueh.edu.vn/handle/UEH/62794,79.7,3,high,73.66,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8f17cba4b24949a5,Quản lý công,Tài chính công,3,tiki_book,277165601,CFO Quản Trị Tài Chính Công Ty Cổ Phần,https://tiki.vn/cfo-quan-tri-tai-chinh-cong-ty-co-phan-p277165601.html?spid=277165602,74.97,4,high,72.92,77.25,37.11,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-277165601,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_8f17cba4b24949a5,Quản lý công,Tài chính công,3,ueh_repository,UEH/62646,Các nhân tố ảnh hưởng đến tính minh bạch của thông tin trên báo cáo tài chính của các công ty niêm yết có vốn đầu tư nước ngoài trên Sàn Giao dịch Chứng khoán TP. HCM,https://digital.lib.ueh.edu.vn/handle/UEH/62646,52.14,5,medium,44.4,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_93938085b400f197,Kinh doanh nông nghiệp,Chuỗi cung ứng nông sản,2,ueh_repository,UEH/63977,Nghiên cứu các nhân tố ảnh hưởng đến sự phục hồi chuỗi cung ứng nông sản trong và sau đại dịch Covid- 19 tại các tỉnh Đồng bằng sông Cửu Long,https://digital.lib.ueh.edu.vn/handle/UEH/63977,95.5,1,high,100.0,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_93938085b400f197,Kinh doanh nông nghiệp,Chuỗi cung ứng nông sản,2,tiki_book,1208799,Nguyên Lý Quản Trị Chuỗi Cung Ứng,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801,59.52,2,medium,35.17,97.2,90.76,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-1208799,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_93938085b400f197,Kinh doanh nông nghiệp,Kinh tế nông nghiệp,1,ueh_repository,UEH/62812,"Đánh giá các yếu tố ảnh hưởng đến hiệu quả hoạt động của hợp tác xã nông nghiệp trên địa bàn huyện Phú Tân, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62812,44.73,3,medium,32.05,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_93938085b400f197,Kinh doanh nông nghiệp,Marketing nông sản,3,ueh_repository,UEH/62978,"Mối quan hệ giữa hỗ trợ xuất khẩu của chính phủ, nhận thức động cơ xuất khẩu, nhận thức rào cản xuất khẩu và kết quả hoạt động xuất khẩu nông sản của các doanh nghiệp nhỏ và vừa tại Việt Nam sang thị trường Asean+3",https://digital.lib.ueh.edu.vn/handle/UEH/62978,43.91,4,medium,30.69,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_93938085b400f197,Kinh doanh nông nghiệp,Chính sách nông nghiệp,5,ueh_repository,UEH/62737,Hạn chế rủi ro tín dụng cho vay tiêu dùng tại Ngân hàng Nông nghiệp và phát triển Nông thôn Việt Nam – chi nhánh Thành phố Sóc Trăng,https://digital.lib.ueh.edu.vn/handle/UEH/62737,43.14,5,medium,29.4,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_93af390de9f476a5,Kinh doanh số,Trải nghiệm khách hàng số,6,ueh_repository,UEH/61137,Phân tích trải nghiệm khách hàng trực tuyến trong lĩnh vực khách sạn tiếp cận theo mô hình chủ đề,https://digital.lib.ueh.edu.vn/handle/UEH/61137,76.59,1,high,68.48,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_93af390de9f476a5,Kinh doanh số,Thương mại điện tử,1,tiki_book,149942445,Sức Mạnh Thương Mại Điện Tử - 12 Tháng Kiếm 1 Triệu Đô Bằng Kinh Doanh Online - Bộ Sách Trên Lưng Khổng Tượng,https://tiki.vn/suc-manh-thuong-mai-dien-tu-12-thang-kiem-1-trieu-do-bang-kinh-doanh-online-bo-sach-tren-lung-khong-tuong-p149942445.html?spid=149942446,71.51,2,medium,59.45,100.0,85.06,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-149942445,UEH Library - Suggested Shelf - Floor 2,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_93af390de9f476a5,Kinh doanh số,Trải nghiệm khách hàng số,6,tiki_book,273593520,Combo 2 Cuốn Tìm Hiểu Tâm Lý Khách Hàng-Khách Hàng Thật Sự Cần Gì?+Trải Nghiệm Khách Hàng Xuất Sắc,https://tiki.vn/combo-2-cuon-tim-hieu-tam-ly-khach-hang-khach-hang-that-su-can-gi-trai-nghiem-khach-hang-xuat-sac-p273593520.html?spid=275118959,56.83,3,medium,58.51,50.0,50.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-273593520,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_93af390de9f476a5,Kinh doanh số,Kinh doanh trên mạng xã hội,5,ueh_repository,UEH/63554,Các yếu tô ảnh hưởng đến hành vi mua hàng ngẫu hứng trên mạng xã hội,https://digital.lib.ueh.edu.vn/handle/UEH/63554,56.0,4,medium,50.83,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_93af390de9f476a5,Kinh doanh số,Thương mại điện tử,1,ueh_repository,UEH/63432,"Pháp luật về hợp đồng thương mại điện tử của Hoa Kỳ, liên minh Châu Âu kinh nghiệm cho Việt Nam",https://digital.lib.ueh.edu.vn/handle/UEH/63432,55.1,5,medium,49.34,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_966766fc0c1a9ecb,Thị trường chứng khoán,Phân tích kỹ thuật,2,tiki_book,77339644,Phân tích kỹ thuật trong thị trường tài chính,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958,96.42,1,high,100.0,97.2,78.92,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-77339644,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_966766fc0c1a9ecb,Thị trường chứng khoán,Thị trường phái sinh,5,ueh_repository,UEH/62149,Tác động của việc triển khai thị trường chứng khoán phái sinh lên độ biến động chỉ số cơ sở VN30 tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62149,76.77,2,high,68.78,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_966766fc0c1a9ecb,Thị trường chứng khoán,Phân tích chứng khoán cơ bản,1,tiki_book,208437274,Combo Phân tích chứng khoán+Tâm lý thị trường chứng khoán+Chiến lược đầu tư chứng khoán (3 Cuốn) - Alphabooks,https://tiki.vn/sach-combo-phan-tich-chung-khoan-tam-ly-thi-truong-chung-khoan-chien-luoc-dau-tu-chung-khoan-3-cuon-alphabooks-p208437274.html?spid=277159676,59.73,3,medium,62.73,50.0,50.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-208437274,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_966766fc0c1a9ecb,Thị trường chứng khoán,Đạo đức nghề nghiệp chứng khoán,6,ueh_repository,UEH/61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,https://digital.lib.ueh.edu.vn/handle/UEH/61149,55.21,4,medium,49.52,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_966766fc0c1a9ecb,Thị trường chứng khoán,Đạo đức nghề nghiệp chứng khoán,6,tiki_book,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,50.01,5,medium,41.1,77.25,29.51,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-94851869,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_973e12af57094dfe,Khoa học máy tính,Cấu trúc dữ liệu và giải thuật,1,tiki_book,269955449,- Giáo trình cấu trúc dữ liệu và giải thuật,https://tiki.vn/sach-giao-trinh-cau-truc-du-lieu-va-giai-thuat-p269955449.html?spid=269955450,85.18,1,high,95.15,80.62,35.12,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-269955449,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_973e12af57094dfe,Khoa học máy tính,Trình biên dịch,5,tiki_book,182480871,The Experience Economy: Nền Kinh Tế Trải Nghiệm - Biến Dịch Vụ Của Bạn Thành Trải Nghiệm Khách Hàng,https://tiki.vn/the-experience-economy-nen-kinh-te-trai-nghiem-bien-dich-vu-cua-ban-thanh-trai-nghiem-khach-hang-p182480871.html?spid=258929164,44.76,2,medium,31.68,50.0,50.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-182480871,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_973e12af57094dfe,Khoa học máy tính,Hệ điều hành,4,ueh_repository,UEH/63620,"Đặc điểm quá tự tin, thù lao giám đốc điều hành và hiệu quả hoạt động của các doanh nghiệp niêm yết trên thị trường chứng khoán Việt Nam",https://digital.lib.ueh.edu.vn/handle/UEH/63620,42.49,3,medium,28.32,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
