student_token,major,rank,resource_type,resource_id,resource_title,resource_url,als_score
stu_d502f1f67298edff,Luật kinh doanh quốc tế,9,tiki_book,TIKI_273136011,Giáo Trình Cao Học - Quản Trị Kinh Doanh Quốc Tế_KT,https://tiki.vn/giao-trinh-cao-hoc-quan-tri-kinh-doanh-quoc-te_kt-p273136011.html?spid=273136012,0.6067
stu_d502f1f67298edff,Luật kinh doanh quốc tế,10,tiki_book,TIKI_279390334,Giáo trình Luật Đầu tư Quốc tế,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335,0.5986
stu_d51ae4444125ee29,Thị trường chứng khoán,1,ueh_repository,REPO_UEH_61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,https://digital.lib.ueh.edu.vn/handle/UEH/61149,0.951
stu_d51ae4444125ee29,Thị trường chứng khoán,2,ueh_repository,REPO_UEH_62149,Tác động của việc triển khai thị trường chứng khoán phái sinh lên độ biến động chỉ số cơ sở VN30 tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62149,0.9315
stu_d51ae4444125ee29,Thị trường chứng khoán,3,ueh_repository,REPO_UEH_63165,Phân tích hành vi khách hàng trong lĩnh vực bán lẻ với mô hình RFM tiếp cận bằng kỹ thuật học máy không giám sát,https://digital.lib.ueh.edu.vn/handle/UEH/63165,0.9261
stu_d51ae4444125ee29,Thị trường chứng khoán,4,tiki_book,TIKI_242789587,Thực hành Phân tích Fibonacci - Hướng dẫn Phương pháp Fibonacci từ Nhà Quản Lý Quỹ kiêm Học giả CMT,https://tiki.vn/thuc-hanh-phan-tich-fibonacci-huong-dan-phuong-phap-fibonacci-tu-nha-quan-ly-quy-kiem-hoc-gia-cmt-p242789587.html?spid=242789588,0.9212
stu_d51ae4444125ee29,Thị trường chứng khoán,5,ueh_repository,REPO_UEH_61115,Phân tích các yếu tố tác động đến việc định dưới giá của cổ phiếu khi IPO trên thị trường chứng khoán Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61115,0.9109
stu_d51ae4444125ee29,Thị trường chứng khoán,6,tiki_book,TIKI_208437274,Combo Phân tích chứng khoán+Tâm lý thị trường chứng khoán+Chiến lược đầu tư chứng khoán (3 Cuốn) - Alphabooks,https://tiki.vn/sach-combo-phan-tich-chung-khoan-tam-ly-thi-truong-chung-khoan-chien-luoc-dau-tu-chung-khoan-3-cuon-alphabooks-p208437274.html?spid=277159676,0.9089
stu_d51ae4444125ee29,Thị trường chứng khoán,7,tiki_book,TIKI_94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,0.9068
stu_d51ae4444125ee29,Thị trường chứng khoán,8,tiki_book,TIKI_65587899,Thị Trường Chứng Khoán,https://tiki.vn/thi-truong-chung-khoan-p65587899.html?spid=66567443,0.9027
stu_d51ae4444125ee29,Thị trường chứng khoán,9,ueh_repository,REPO_UEH_63028,Giải pháp phát triển quỹ đầu tư phát triển tỉnh Bà Rịa - Vũng Tàu,https://digital.lib.ueh.edu.vn/handle/UEH/63028,0.8939
stu_d51ae4444125ee29,Thị trường chứng khoán,10,tiki_book,TIKI_77339644,Phân tích kỹ thuật trong thị trường tài chính,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958,0.8758
stu_d53124e80c5718f7,Công nghệ thông tin,1,tiki_book,TIKI_279233260,Hiểu Về Trí Tuệ Nhân Tạo - AI,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261,0.9889
stu_d53124e80c5718f7,Công nghệ thông tin,2,ueh_repository,REPO_UEH_62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,0.9701
stu_d53124e80c5718f7,Công nghệ thông tin,3,tiki_book,TIKI_273585809,Công Nghệ Thông Tin- Giáo Trình C++ Và Lập Trình Hướng Đối Tượng,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817,0.8749
stu_d53124e80c5718f7,Công nghệ thông tin,4,ueh_repository,REPO_UEH_62539,Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số,https://digital.lib.ueh.edu.vn/handle/UEH/62539,0.8728
stu_d53124e80c5718f7,Công nghệ thông tin,5,tiki_book,TIKI_271997519,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,0.862
stu_d53124e80c5718f7,Công nghệ thông tin,6,tiki_book,TIKI_279380903,Giáo trình Thị giác máy tính,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904,0.8295
stu_d53124e80c5718f7,Công nghệ thông tin,7,tiki_book,TIKI_5929511,Cố Định Một Đám Mây,https://tiki.vn/sach-co-dinh-mot-dam-may-p5929511.html?spid=5929513,0.8189
stu_d53124e80c5718f7,Công nghệ thông tin,8,tiki_book,TIKI_7164855,Cơ Sở Dữ Liệu Quan Hệ & Ứng Dụng,https://tiki.vn/sach-co-so-du-lieu-quan-he-ung-dung-p7164855.html?spid=188782912,0.7857
stu_d53124e80c5718f7,Công nghệ thông tin,9,ueh_repository,REPO_UEH_63406,Các nhân tố ảnh hưởng đến nhu cầu sử dụng dịch vụ kế toán của các doanh nghiệp dùng kế toán đám mây trên địa bàn TP. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63406,0.7742
stu_d53124e80c5718f7,Công nghệ thông tin,10,ueh_repository,REPO_UEH_62516,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62516,0.7698
stu_d568b2c4ae1a5e9c,An toàn thông tin,1,tiki_book,TIKI_402995,Quản Trị Rủi Ro Xí Nghiệp Trong Nền Kinh Tế Toàn Cầu,https://tiki.vn/sach-quan-tri-rui-ro-xi-nghiep-trong-nen-kinh-te-toan-cau-p402995.html?spid=89424688,0.8638
stu_d568b2c4ae1a5e9c,An toàn thông tin,2,ueh_repository,REPO_UEH_63166,Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều hành tại Câu lạc bộ Vietnam Golf & Country Club,https://digital.lib.ueh.edu.vn/handle/UEH/63166,0.8474
stu_d568b2c4ae1a5e9c,An toàn thông tin,3,tiki_book,TIKI_75618660,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,0.8383
stu_d568b2c4ae1a5e9c,An toàn thông tin,4,tiki_book,TIKI_278496130,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,0.8336
stu_d568b2c4ae1a5e9c,An toàn thông tin,5,ueh_repository,REPO_UEH_63686,Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông,https://digital.lib.ueh.edu.vn/handle/UEH/63686,0.7981
stu_d568b2c4ae1a5e9c,An toàn thông tin,6,tiki_book,TIKI_63822864,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng,https://tiki.vn/sach-phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?spid=111196672,0.7976
stu_d568b2c4ae1a5e9c,An toàn thông tin,7,ueh_repository,REPO_UEH_62840,"Phân tích kinh tế hiệu quả sản xuất lúa theo mô hình cánh đồng lớn tại huyện Châu Phú, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62840,0.7858
stu_d568b2c4ae1a5e9c,An toàn thông tin,8,ueh_repository,REPO_UEH_63105,Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4,https://digital.lib.ueh.edu.vn/handle/UEH/63105,0.7838
stu_d568b2c4ae1a5e9c,An toàn thông tin,9,tiki_book,TIKI_403233,Hệ Thống Thông Tin Kế Toán (Tập 3),https://tiki.vn/sach-he-thong-thong-tin-ke-toan-tap-3-p403233.html?spid=89424675,0.7797
stu_d568b2c4ae1a5e9c,An toàn thông tin,10,tiki_book,TIKI_271997519,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,0.7501
stu_d56d834e9fa381c6,Đầu tư tài chính,1,tiki_book,TIKI_77339644,Phân tích kỹ thuật trong thị trường tài chính,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958,0.9167
stu_d56d834e9fa381c6,Đầu tư tài chính,2,ueh_repository,REPO_UEH_63165,Phân tích hành vi khách hàng trong lĩnh vực bán lẻ với mô hình RFM tiếp cận bằng kỹ thuật học máy không giám sát,https://digital.lib.ueh.edu.vn/handle/UEH/63165,0.8767
stu_d56d834e9fa381c6,Đầu tư tài chính,3,tiki_book,TIKI_277413581,Định Giá Doanh Nghiệp Và Tài Sản - Ứng Dụng Trong Đầu Tư Tài Chính,https://tiki.vn/dinh-gia-doanh-nghiep-va-tai-san-ung-dung-trong-dau-tu-tai-chinh-p277413581.html?spid=277413582,0.8474
stu_d56d834e9fa381c6,Đầu tư tài chính,4,ueh_repository,REPO_UEH_62544,Ảnh hưởng của các yếu tố tài chính hành vi suy nghiệm đến hiệu suất đầu tư của nhà đầu tư cá nhân trên thị trường chứng khoán Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62544,0.8372
stu_d56d834e9fa381c6,Đầu tư tài chính,5,tiki_book,TIKI_279336919,- Kỹ Thuật Phân Tích Đầu Tư Chứng Khoán (Tái Bản 2026),https://tiki.vn/sach-ky-thuat-phan-tich-dau-tu-chung-khoan-tai-ban-2026-p279336919.html?spid=279336920,0.8269
stu_d56d834e9fa381c6,Đầu tư tài chính,6,tiki_book,TIKI_531592,Thị Trường Tài Chính,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628,0.8091
stu_d56d834e9fa381c6,Đầu tư tài chính,7,tiki_book,TIKI_276290847,Đầu Tư Vào Vàng - Khoản Đầu Tư Tuyệt Đối An Toàn Thiết Yếu Cho Mọi Danh Mục Đầu Tư (Tái Bản 2024),https://tiki.vn/dau-tu-vao-vang-khoan-dau-tu-tuyet-doi-an-toan-thiet-yeu-cho-moi-danh-muc-dau-tu-tai-ban-2024-p276290847.html?spid=276427763,0.7929
stu_d56d834e9fa381c6,Đầu tư tài chính,8,ueh_repository,REPO_UEH_61422,Quản trị rủi ro danh mục tín dụng tại Ngân hàng thương mại cổ phần Đầu tư và phát Triển Việt Nam – Chi nhánh Bến Tre,https://digital.lib.ueh.edu.vn/handle/UEH/61422,0.7651
stu_d56d834e9fa381c6,Đầu tư tài chính,9,ueh_repository,REPO_UEH_61081,Đáp ứng kỳ vọng của nhà đầu tư thông qua hoạt động thuê tài sản tại Công ty Cổ phần Đầu tư Xây dựng Nam Nguyên,https://digital.lib.ueh.edu.vn/handle/UEH/61081,0.7455
stu_d56d834e9fa381c6,Đầu tư tài chính,10,tiki_book,TIKI_279292266,"Hướng Dẫn Chế Độ Kế Toán Hành Chính, Sự Nghiệp Và Lập Báo Cáo Tài Chính Hợp Nhất Của Đơn Vị Kế Toán Cấp Trên (V2683T)",https://tiki.vn/sach-huong-dan-che-do-ke-toan-hanh-chinh-su-nghiep-va-lap-bao-cao-tai-chinh-hop-nhat-cua-don-vi-ke-toan-cap-tren-v2683t-p279292266.html?spid=279292267,0.7308
stu_d58900bd4cdbd5a8,Kinh doanh quốc tế,1,ueh_repository,REPO_UEH_63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,0.9668
stu_d58900bd4cdbd5a8,Kinh doanh quốc tế,2,ueh_repository,REPO_UEH_62432,Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chính quốc tế - Nghiên cứu tại Công ty Cổ phần Khu công Nnghiệp Nam Tân Uyên,https://digital.lib.ueh.edu.vn/handle/UEH/62432,0.9381
stu_d58900bd4cdbd5a8,Kinh doanh quốc tế,3,tiki_book,TIKI_243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,0.8968
stu_d58900bd4cdbd5a8,Kinh doanh quốc tế,4,tiki_book,TIKI_197857892,Tài Chính Quốc Tế,https://tiki.vn/tai-chinh-quoc-te-p197857892.html?spid=197857893,0.8672
stu_d58900bd4cdbd5a8,Kinh doanh quốc tế,5,tiki_book,TIKI_447075,Soạn Thảo Và Dịch Hợp Đồng Thương Mại Quốc Tế (Tái Bản),https://tiki.vn/sach-soan-thao-va-dich-hop-dong-thuong-mai-quoc-te-tai-ban-p447075.html?spid=153807,0.8625
stu_d58900bd4cdbd5a8,Kinh doanh quốc tế,6,tiki_book,TIKI_276353637,- Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất),https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383,0.838
stu_d58900bd4cdbd5a8,Kinh doanh quốc tế,7,tiki_book,TIKI_273136011,Giáo Trình Cao Học - Quản Trị Kinh Doanh Quốc Tế_KT,https://tiki.vn/giao-trinh-cao-hoc-quan-tri-kinh-doanh-quoc-te_kt-p273136011.html?spid=273136012,0.7868
stu_d58900bd4cdbd5a8,Kinh doanh quốc tế,8,ueh_repository,REPO_UEH_62140,Giải pháp nâng cao chất lượng dịch vụ tín dụng tại Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam – chi nhánh Thành Đô,https://digital.lib.ueh.edu.vn/handle/UEH/62140,0.7592
stu_d58900bd4cdbd5a8,Kinh doanh quốc tế,9,tiki_book,TIKI_273744608,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,0.7268
stu_d58900bd4cdbd5a8,Kinh doanh quốc tế,10,ueh_repository,REPO_UEH_61662,Reading list for course International Business Management,https://digital.lib.ueh.edu.vn/handle/UEH/61662,0.6166
stu_d5ba479c05a98973,Tài chính,1,ueh_repository,REPO_UEH_62432,Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chính quốc tế - Nghiên cứu tại Công ty Cổ phần Khu công Nnghiệp Nam Tân Uyên,https://digital.lib.ueh.edu.vn/handle/UEH/62432,0.9901
stu_d5ba479c05a98973,Tài chính,2,tiki_book,TIKI_197857892,Tài Chính Quốc Tế,https://tiki.vn/tai-chinh-quoc-te-p197857892.html?spid=197857893,0.9881
stu_d5ba479c05a98973,Tài chính,3,tiki_book,TIKI_91515694,Phân tích tài chính doanh nghiệp Tai bản lần thứ 5 - chỉnh sửa bổ sung năm 2021 (Tái bản 2022),https://tiki.vn/phan-tich-tai-chinh-doanh-nghiep-tai-ban-lan-thu-5-chinh-sua-bo-sung-nam-2021-tai-ban-2022-p91515694.html?spid=91515695,0.9626
stu_d5ba479c05a98973,Tài chính,4,ueh_repository,REPO_UEH_61442,Tác động của sự tham gia của kế toán vào quá trình ra quyết định chiến lược đến việc vận dụng thông tin kế toán quản trị nhằm nâng cao hiệu quả tài chính cho doanh nghiệp Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61442,0.9521
stu_d5ba479c05a98973,Tài chính,5,ueh_repository,REPO_UEH_62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,0.9502
stu_d5ba479c05a98973,Tài chính,6,tiki_book,TIKI_274411010,Ứng Dụng Phân Tích Báo Cáo Tài Chính Và Định Giá Doanh Nghiệp Trong Thực Tiễn,https://tiki.vn/sach-ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274411010.html?spid=274411011,0.9463
stu_d5ba479c05a98973,Tài chính,7,tiki_book,TIKI_273024271,The Finance Book - Tài Chính Doanh Nghiệp,https://tiki.vn/the-finance-book-tai-chinh-doanh-nghiep-p273024271.html?spid=273024272,0.934
stu_d5ba479c05a98973,Tài chính,8,tiki_book,TIKI_531592,Thị Trường Tài Chính,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628,0.9268
stu_d5ba479c05a98973,Tài chính,9,ueh_repository,REPO_UEH_62670,Phân tích triển vọng và định giá doanh nghiệp tại tập đoàn Vingroup,https://digital.lib.ueh.edu.vn/handle/UEH/62670,0.9261
stu_d5ba479c05a98973,Tài chính,10,ueh_repository,REPO_UEH_61101,Giải pháp tài chính trong quản lý vốn lưu động nhằm nâng cao hiệu quả hoạt động tại Công ty Cổ phần QH Plus giai đoạn năm 2020 – 2025,https://digital.lib.ueh.edu.vn/handle/UEH/61101,0.9212
stu_d5cadb9d06fa2ca8,Kế toán công,1,tiki_book,TIKI_278731661,Kế Toán Quản Trị - Managerial Accounting,https://tiki.vn/ke-toan-quan-tri-managerial-accounting-p278731661.html?spid=278731662,0.8525
stu_d5cadb9d06fa2ca8,Kế toán công,2,tiki_book,TIKI_94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,0.8123
stu_d5cadb9d06fa2ca8,Kế toán công,3,tiki_book,TIKI_209601948,Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam-p209601948.html?spid=209601949,0.8019
stu_d5cadb9d06fa2ca8,Kế toán công,4,ueh_repository,REPO_UEH_61237,Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu vực Đông Nam Bộ,https://digital.lib.ueh.edu.vn/handle/UEH/61237,0.7952
stu_d5cadb9d06fa2ca8,Kế toán công,5,ueh_repository,REPO_UEH_62678,Cân đối ngân sách nhà nước trong điều kiện áp dụng Luật Ngân sách Nhà nước năm 2015 – Trường hợp Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62678,0.7711
stu_d5cadb9d06fa2ca8,Kế toán công,6,tiki_book,TIKI_278809094,"Luật Kiểm Toán Nhà Nước - Pháp Lệnh Xử Phạt Vi Phạm Hành Chính Trong Lĩnh Vực Kiểm Toán, Lập Thẩm Định Và Ban Hành Kế Hoạch Kiểm Toán",https://tiki.vn/luat-kiem-toan-nha-nuoc-phap-lenh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-kiem-toan-lap-tham-dinh-va-ban-hanh-ke-hoach-kiem-toan-p278809094.html?spid=278809095,0.77
stu_d5cadb9d06fa2ca8,Kế toán công,7,ueh_repository,REPO_UEH_62647,Các nhân tố ảnh hưởng đến việc áp dụng thẻ điểm khu vực công (PSS) – Nghiên cứu trong các đơn vị hành chính sự nghiệp tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62647,0.7669
stu_d5cadb9d06fa2ca8,Kế toán công,8,ueh_repository,REPO_UEH_61472,Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61472,0.7471
stu_d5cadb9d06fa2ca8,Kế toán công,9,ueh_repository,REPO_UEH_63346,Hoàn thiện kiểm soát nội bộ chất lượng dịch vụ hành chính thuế tại Cục Thuế tỉnh Tiền Giang,https://digital.lib.ueh.edu.vn/handle/UEH/63346,0.7426
stu_d5cadb9d06fa2ca8,Kế toán công,10,tiki_book,TIKI_56602776,Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777,0.7295
stu_d5e6e4f320c0a1fd,Logistics và Quản lý chuỗi cung ứng,1,ueh_repository,REPO_UEH_63977,Nghiên cứu các nhân tố ảnh hưởng đến sự phục hồi chuỗi cung ứng nông sản trong và sau đại dịch Covid- 19 tại các tỉnh Đồng bằng sông Cửu Long,https://digital.lib.ueh.edu.vn/handle/UEH/63977,0.7822
stu_d5e6e4f320c0a1fd,Logistics và Quản lý chuỗi cung ứng,2,ueh_repository,REPO_UEH_63482,Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63482,0.7789
stu_d5e6e4f320c0a1fd,Logistics và Quản lý chuỗi cung ứng,3,tiki_book,TIKI_273744608,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,0.7741
stu_d5e6e4f320c0a1fd,Logistics và Quản lý chuỗi cung ứng,4,ueh_repository,REPO_UEH_62783,Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường hợp doanh nghiệp bán lẻ hàng điện tử tại Thành phố Đà Nẵng,https://digital.lib.ueh.edu.vn/handle/UEH/62783,0.7739
stu_d5e6e4f320c0a1fd,Logistics và Quản lý chuỗi cung ứng,5,ueh_repository,REPO_UEH_63272,Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm Thanh,https://digital.lib.ueh.edu.vn/handle/UEH/63272,0.7279
stu_d5e6e4f320c0a1fd,Logistics và Quản lý chuỗi cung ứng,6,ueh_repository,REPO_UEH_62150,Giải pháp nâng cao chất lượng đào tạo tại Trường Đại học Giao thông Vận tải Phân hiệu tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62150,0.7214
stu_d5e6e4f320c0a1fd,Logistics và Quản lý chuỗi cung ứng,7,ueh_repository,REPO_UEH_62921,Xây dựng bộ tiêu chí đánh giá hiệu quả ứng dụng kết quả nghiên cứu khoa học và công nghệ cấp cơ sở trong lĩnh vực nông nghiệp trên địa bàn tỉnh An Giang,https://digital.lib.ueh.edu.vn/handle/UEH/62921,0.6917
stu_d5e6e4f320c0a1fd,Logistics và Quản lý chuỗi cung ứng,8,tiki_book,TIKI_1208799,Nguyên Lý Quản Trị Chuỗi Cung Ứng,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801,0.6842
stu_d5e6e4f320c0a1fd,Logistics và Quản lý chuỗi cung ứng,9,ueh_repository,REPO_UEH_63818,Risks and supply chain performance: globalization and COVID-19 perspectives,https://digital.lib.ueh.edu.vn/handle/UEH/63818,0.6842
stu_d5e6e4f320c0a1fd,Logistics và Quản lý chuỗi cung ứng,10,ueh_repository,REPO_UEH_62812,"Đánh giá các yếu tố ảnh hưởng đến hiệu quả hoạt động của hợp tác xã nông nghiệp trên địa bàn huyện Phú Tân, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62812,0.6823
stu_d63e974b21e139b6,Quản trị kinh doanh,1,tiki_book,TIKI_185044605,Quản trị chiến lược ( Strategic Management),https://tiki.vn/quan-tri-chien-luoc-strategic-management-p185044605.html?spid=185044606,0.934
stu_d63e974b21e139b6,Quản trị kinh doanh,2,tiki_book,TIKI_187791770,Quản trị học (Tái bản 2022),https://tiki.vn/quan-tri-hoc-tai-ban-2022-p187791770.html?spid=187791771,0.9133
stu_d63e974b21e139b6,Quản trị kinh doanh,3,tiki_book,TIKI_166192406,Mô Hình Đất Nền Địa Kỹ Thuật Ứng Dụng Trong Plaxis Software - Tập 1,https://tiki.vn/sach-mo-hinh-dat-nen-dia-ky-thuat-ung-dung-trong-plaxis-software-tap-1-p166192406.html?spid=177136415,0.9129
stu_d63e974b21e139b6,Quản trị kinh doanh,4,ueh_repository,REPO_UEH_62665,Các nhân tố ảnh hưởng đến việc áp dụng kế toán quản trị chiến lược và sự tác động đến thành quả hoạt động tại các doanh nghiệp sản xuất – nghiên cứu ở khu vực Đông Nam Bộ -Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62665,0.9081
stu_d63e974b21e139b6,Quản trị kinh doanh,5,tiki_book,TIKI_198215131,"UX RESEARCH-Thấu Hiểu Người Dùng, Ung Dung Chiến Thắng",https://tiki.vn/sach-ux-research-thau-hieu-nguoi-dung-ung-dung-chien-thang-p198215131.html?spid=198215132,0.9036
stu_d63e974b21e139b6,Quản trị kinh doanh,6,tiki_book,TIKI_273429543,Quản Trị Vận Hành Và Chuỗi Cung Ứng (Ấn Bản Lần Thứ 16),https://tiki.vn/quan-tri-van-hanh-va-chuoi-cung-ung-an-ban-lan-thu-16-p273429543.html?spid=273429544,0.8977
stu_d63e974b21e139b6,Quản trị kinh doanh,7,tiki_book,TIKI_209379477,Combo 2Q Quản Trị Nhân Sự: Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp + Cẩm Nang Quản Lý - Quản Trị Những Thách Thức Trong Quản Lý - Harvard Business Review,https://tiki.vn/combo-2q-quan-tri-nhan-su-ky-nang-quan-ly-nhan-su-chuyen-nghiep-cam-nang-quan-ly-quan-tri-nhung-thach-thuc-trong-quan-ly-harvard-business-review-p209379477.html?spid=209379478,0.8975
stu_d63e974b21e139b6,Quản trị kinh doanh,8,tiki_book,TIKI_11860704,Combo Marketing Căn Bản và Tiếp thị 4.0 - Dịch Chuyển Từ Truyền Thống Sang Công Nghệ Số ( Tặng Kèm Sổ Tay),https://tiki.vn/combo-marketing-can-ban-va-tiep-thi-4-0-dich-chuyen-tu-truyen-thong-sang-cong-nghe-so-tang-kem-so-tay-p11860704.html?spid=11860705,0.8875
